Headlines,Descriptions,Authors,Published_Dates,Publication,Articles,category,Keywords,Summaries,Source_URLs
Give LGBTI free gender transition services in government hospitals: Experts,"CHANDIGARH: In the absence of a national guideline on the management of transgender and intersex issues, the public health experts proposed that free .",Tnn,30-03-2019,The Times of India,"CHANDIGARH: In the absence of a national guideline on the management of transgender and intersex issues, the public health experts proposed that free or subsidised gender transition services for the community should be given in government hospitals after proper informed consent, at least in tertiary level government hospitals to begin with. This was proposed at the two-day national conference on the Lesbian, Gay, Bisexual, Transgender and Intersex (LGBTI) that concluded on Sunday at the Postgraduate Institute of Medical Education and Research (PGI). The experts have come out with recommendations to be sent to the union ministry of health, ministry of social justice and empowerment, ICMR and MCI. ""Two years ago, the Indian Council of Medical Research had constituted a task force to develop such national guidelines. What happened to them, we have no idea,"" said Dr Venkatesan Chakrapani, DBT India Alliance senior fellow, department of community medicine, PGI. It was recommended that the surrogacy laws and policies on artificial reproductive technologies should consider the need of LGBTI people. The panelists proposed the need for a proper consent from trans youth and intersex people, before irreversible genital surgeries. There are some cancers which are common in the lesbian and gay population. But the awareness is low in such areas. ""Thus, overall, health-related research among LGBTI people need to move beyond HIV risk and comprehensively address a range of physical and mental health needs and social well-being,"" said Dr Chakrapani. The experts felt that the medical, nursing and paramedical curriculum need to provide correct information about LGBTI people. It has been recommended that continuous medical education programmes should be initiated by the Indian medical professional associations. ""We urge the medical council of India to review its recent competency based curriculum, which still contains certain inaccuracies regarding representation of LGBTI issues, including considering sodomy and lesbianism,which have been decriminalised by the Supreme Court of India as sexual offences,"" said Dr P V M Lakshmi, professor of epidemiology, department of community medicine, PGI. Download The Times of India News App for Latest City .Make sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results, the big trends and fastest updates on counting day with India's largest news network.#ElectionsWithTimes PreviousElection Data HubPoll Fantasy GameTOI Campaign TrackerData StoriesPoll ShotsOpinion Next",{},"['transition', 'lgbti', 'gender', 'experts', 'hospitals', 'medical', 'india', 'proposed', 'intersex', 'national', 'research', 'need', 'services', 'health', 'pgi', 'free']","Download The Times of India News App for Latest CityMake sense of the 2019 Lok Sabha elections and results on May 23 with TOI. The experts have come out with recommendations to be sent to the union ministry of health, ministry of social justice and empowerment, ICMR and MCI. ""Two years ago, the Indian Council of Medical Research had constituted a task force to develop such national guidelines. It was recommended that the surrogacy laws and policies on artificial reproductive technologies should consider the need of LGBTI people. It has been recommended that continuous medical education programmes should be initiated by the Indian medical professional associations.",https://timesofindia.indiatimes.com/city/chandigarh/give-lgbti-free-gender-transition-services-in-government-hospitals-experts/articleshow/68367234.cms
Five underprivileged girls felicitated,"PALANPUR: As many as five girls including two with HIV+ parents, two orphans and a daughter of disabled parents were given Fixed Deposit Certificates .",Tnn,30-03-2019,The Times of India,"PALANPUR: As many as five girls including two with HIV+ parents, two orphans and a daughter of disabled parents were given Fixed Deposit Certificates (FDC) of Rs 25,000 each on occasion of International Womens Day Palanpur on Friday. The certificates were given away by Banaskantha district collector Sandip Sagle and his wife Ashvini. Lauding the noble activities of NGO MKNK Sangle asked others to follow the suite. President of MKNK Rashmi Hada explained that the ccertificates were given under programme Palanpur Ladali. It will help orphans and girls abandoned by their parents, he said, adding that the FDs can be encased after girls turn 18 years. The NGO has been giving away certificates since 2011. Download The Times of India News App for Latest City .Make sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results, the big trends and fastest updates on counting day with India's largest news network.#ElectionsWithTimes PreviousElection Data HubPoll Fantasy GameTOI Campaign TrackerData StoriesPoll ShotsOpinion Next",{},"['underprivileged', 'orphans', 'track', 'palanpur', 'ngo', 'given', 'felicitated', 'certificates', 'girls', 'results', 'parents', 'updates']","Download The Times of India News App for Latest CityMake sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results , the big trends and fastest updates on counting day with India's largest news network. Lauding the noble activities of NGO MKNK Sangle asked others to follow the suite.President of MKNK Rashmi Hada explained that the ccertificates were given under programme ‘Palanpur Ladali’. It will help orphans and girls abandoned by their parents, he said, adding that the FDs can be encased after girls turn 18 years.The NGO has been giving away certificates since 2011.",https://timesofindia.indiatimes.com/city/rajkot/five-underprivileged-girls-felicitated/articleshow/68338679.cms
Telangana: Qualified doctors to oversee all vaccination drives in state,Min,,11-03-2019,The Times of India,"HYDERABAD: Days after two toddlers died after they were wrongly administered painkillers after vaccination, the government has decided that qualified doctors have to be physically present to oversee vaccination drives in future. Currently, in a vaccination drive, nearly 60-70 percent of the staff present are volunteers which comprises teachers, students as well as other professionals. Speaking to TOI, state helath minister, Etala Rajender said that the huge task of training volunteers, ANMs and nursing staff has been identified for action. The physical presence of qualified personnel is meant to cut out the chances of administering wrong medications like in the recent case of Tramadol tablet being administered to infants instead of paracetamol syrup at the Nampally Urban health centre. Also a similar incident was reported at Sircilla last year, where many infants between one to six months of age had to be hospitalised. Moreover, plans have also been charted to upscale vaccination drives for eradicating polio, leprosy, tuberculosis and AIDS which means a bigger requirement to cut out 'human errors' in such drives. ""We will be focussing more on preservation and storage of vaccines. For this cold storage chain system will be strengthened. A plan is being currently prepared for the same. Also while administering vaccines and medications required post vaccination, the physical presence of a qualified doctor will be ensured. A action plan is being prepared,"" said the minister. Training will also be given to asha workers, auxiliary nurse midwives, nursing staff and medical staff at primary health centres 'for quality improvement'. Meanwhile, the health condition of majority of the infants admitted at the state run Niloufer hospital is stable, said health authorities. One out of the 15 infants who were kept under observation was given a blood transfusion on Saturday night after the haemoglobin count declined. The infant is stable said authorities. While 19 infants were discharged on Saturday, the remaining are expected to be discharged on Monday. No infants were discharged on Sunday. Download The Times of India News App for Latest City .Make sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results, the big trends and fastest updates on counting day with India's largest news network.#ElectionsWithTimes PreviousElection Data HubPoll Fantasy GameTOI Campaign TrackerData StoriesPoll ShotsOpinion Next",{},"['oversee', 'state', 'discharged', 'vaccines', 'staff', 'telangana', 'infants', 'volunteers', 'doctors', 'qualified', 'vaccination', 'health', 'drives', 'updates']","Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results , the big trends and fastest updates on counting day with India's largest news network. Also while administering vaccines and medications required post vaccination, the physical presence of a qualified doctor will be ensured. While 19 infants were discharged on Saturday, the remaining are expected to be discharged on Monday. No infants were discharged on Sunday.",https://timesofindia.indiatimes.com/city/hyderabad/telangana-qualified-doctors-to-oversee-all-vaccination-drives-in-state/articleshow/68352622.cms
"Treat HIV students with care, educationists get lesson",PANAJI: Heads of institutions and teachers have been urged to stop any discrimination of students living with HIV and maintain confidentiality.,Tnn,11-03-2019,The Times of India,"PANAJI: Heads of institutions and teachers have been urged to stop any discrimination of students living with HIV and maintain confidentiality. Considering schools in the past have been found discriminating against children living with HIV, the sensitisation session for them also threw light on the medical and health aspects of children living with HIV and the stigma attached to it. The half-day sensitisation workshop Lets End HIV Stigma was held for nearly 50 teachers, principals and lecturers from Salcete and Mormugao talukas, with an aim of improving the mindsets and approach of educational institutions when dealing with children and adolescents living with HIV. Participants were urged to sensitise teachers and non-teaching staff in their educational institutions not to further stigmatise any children living with HIV and maintain confidentiality of their status. Stigma is still a factor for many children and adolescents living with HIV in Goa, founder of Human Touch Foundation, Peter Borges stated. The Goa State AIDS Control Society team, headed by Dr Chandrakant Parab, encouraged the participants not to discriminate against the children or anybody living with HIV, while the senior medical officer of the anti-retroviral therapy centre, Dr Wanda Viegas also educated the participants on the medical and health aspects of people living with HIV and why they need to adhere to regular treatment. She also cleared multiple doubts on the subject. Considering stigma is still a factor for many children and adolescents living with HIV in Goa, interventions are still required to correct misconceptions that HIV can be transmitted via casual contact with children living with HIV, founder of Just Imagine, Harry Patel said during the programme. Borges called for introspection in relation to self-awareness, attitudes, values and beliefs and pointed out that these factors affect the HIV stigma and discrimination and stressed on their importance if the state has to achieve zero HIV discrimination by 2030. Download The Times of India News App for Latest City .Make sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results, the big trends and fastest updates on counting day with India's largest news network.#ElectionsWithTimes PreviousElection Data HubPoll Fantasy GameTOI Campaign TrackerData StoriesPoll ShotsOpinion Next",{},"['lesson', 'treat', 'medical', 'care', 'stigma', 'hiv', 'institutions', 'adolescents', 'students', 'discrimination', 'goa', 'teachers', 'living', 'educationists', 'children']","This story is from February 13, 2019Picture used for representational purpose onlyDownload The Times of India News App for Latest CityMake sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results , the big trends and fastest updates on counting day with India's largest news network. PANAJI: Heads of institutions and teachers have been urged to stop any discrimination of students living with HIV and maintain confidentiality Considering schools in the past have been found discriminating against children living with HIV, the sensitisation session for them also threw light on the medical and health aspects of children living with HIV and the stigma attached to it.The half-day sensitisation workshop ‘Let’s End HIV Stigma’ was held for nearly 50 teachers, principals and lecturers from Salcete and Mormugao talukas, with an aim of improving the mindsets and approach of educational institutions when dealing with children and adolescents living with HIV.Participants were urged to sensitise teachers and non-teaching staff in their educational institutions not to further stigmatise any children living with HIV and maintain confidentiality of their status.“Stigma is still a factor for many children and adolescents living with HIV in Goa,” founder of Human Touch Foundation, Peter Borges stated.The Goa State AIDS Control Society team, headed by Dr Chandrakant Parab, encouraged the participants not to discriminate against the children or anybody living with HIV, while the senior medical officer of the anti-retroviral therapy centre, Dr Wanda Viegas also educated the participants on the medical and health aspects of people living with HIV and why they need to adhere to regular treatment. She also cleared multiple doubts on the subject.Considering stigma is still a factor for many children and adolescents living with HIV in Goa, interventions are still required to correct misconceptions that HIV can be transmitted via casual contact with children living with HIV, founder of Just Imagine , Harry Patel said during the programme.Borges called for introspection in relation to self-awareness, attitudes, values and beliefs and pointed out that these factors affect the HIV stigma and discrimination and stressed on their importance if the state has to achieve zero HIV discrimination by 2030.",https://timesofindia.indiatimes.com/city/goa/treat-hiv-students-with-care-educationists-get-lesson/articleshow/67967304.cms
HIV +ve man sentenced for life for raping daughter,"ALAPPUZHA: The Alappuzha additional district and sessions court judge, S H Panchapakesan, on Monday sentenced a 50-year-old HIV positive man for life .",Tnn,11-03-2019,The Times of India,"ALAPPUZHA: The Alappuzha additional district and sessions court judge, S H Panchapakesan, on Monday sentenced a 50-year-old HIV positive man for life term for raping his daughter. The girl has also contracted the virus due to the abuse. As per the judgment, the life term shall mean imprisonment for the remainder of his natural life and the court has also imposed a fine of Rs 1 lakh under section 376(2) (f) of IPC on charges of rape. Apart from this, the accused was also sentenced for 10 years imprisonment and was slapped a fine of Rs 1 lakh under another section. If failed to pay the fine, he should undergo simple imprisonment for two years under the section 376(2) (n) of IPC. The substantive portion of the sentence shall run concurrently, the judgment said. Additional public prosecutor C Vidhu said that it was an anganwadi worker who brought the incident to the light in 2013. The survivor revealed to the anganwadi worker when she was 19 years old that she had been raped by her father since her childhood. Following this, the anganwadi worker approached Kudumbashree Mission, who informed police. Police then registered a case and arrested the accused. The accused, who was working in Mumbai, was infected with HIV. His wife died of AIDS in October 2012. However, he continued to rape his daughter and she also became an HIV patient, said Vidhu. Considering the type of abuse, gravity of the offences and the severity of the mental or physical harm or injury suffered by the survivor; the expenditure incurred or likely to be incurred on her medical treatment for physical and mental health; loss of educational opportunity, I am of the view that this is a fit case, in which, a reasonable compensation as scheduled in the Kerala Victim Compensation Scheme, 2014, can be awarded. As the accused is life convict suffering from HIV positive, there is seldom chance for the realization of the said fine amount from him. So the court here by makes a recommendation to the District Legal Service Authority, Alappuzha, for taking a judicious decision for the fixation of quantum of compensation to be awarded under the victim compensation scheme, the judgment said. Download The Times of India News App for Latest City .Make sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results, the big trends and fastest updates on counting day with India's largest news network.#ElectionsWithTimes PreviousElection Data HubPoll Fantasy GameTOI Campaign TrackerData StoriesPoll ShotsOpinion Next",{},"['compensation', 'worker', 'man', 'raping', 'fine', 'imprisonment', 'accused', 'court', 've', 'sentenced', 'hiv', 'anganwadi', 'life', 'judgment', 'daughter']","ALAPPUZHA: The Alappuzha additional district and sessions court judge, S H Panchapakesan, on Monday sentenced a 50-year-old HIV positive man for life term for raping his daughter . Apart from this, the accused was also sentenced for 10 year’s imprisonment and was slapped a fine of Rs 1 lakh under another section. “The survivor revealed to the anganwadi worker when she was 19 years old that she had been raped by her father since her childhood. Following this, the anganwadi worker approached Kudumbashree Mission, who informed police. As the accused is life convict suffering from HIV positive, there is seldom chance for the realization of the said fine amount from him.",https://timesofindia.indiatimes.com/city/kochi/hivve-man-sentenced-for-life-for-raping-daughter/articleshow/67949174.cms
"No vaccines for swine flu as deaths, cases surge",NAGPUR: The number of deaths from swine flu in the city has increased to 14 and that of positive cases to 208 this year.,,11-03-2019,The Times of India,"NAGPUR: The number of deaths from swine flu in the city has increased to 14 and that of positive cases to 208 this year. Shockingly, Nagpur Municipal Corporation (NMC) and government hospitals are not having any stock of H1N1 vaccine. NMC health officer Dr Sarita Kamdar on Friday told reporters NMC was likely to get 375 vials vaccine this month. The state government used to provide the vaccine but has not supplied any since June last year. Government asked NMC to procure vaccine on its own. We have placed orders but are getting only 375 vials. We will administer these to pregnant women, she said. It is mandatory to administer this injectable vaccine on pregnant, hypersensitive, HIV patients and paramedical staff for prevention of swine flu infection. Even if the NMC gets these vials only 375 people would be covered. Kamdar said vaccine was not available even with government hospitals and private pharmacies in the city. Additional municipal commissioner Ram Joshi said NMC 208 positive cases and 14 deaths happened between January 1 and March 8. Eight of 14 deaths were from city while others from adjoining districts. Similarly, 135 of 208 positive patients were from city and rest from other districts, he said. Joshi said 12,000 people were screened in the last few days. NMC has begun screening people residing in 100 houses situated near home of one positive patient. 584 suspected cases were found and Tamiflu was given to 325 persons, he said. Nodal medical officer Dr Sunil Ghurde said NMC had opened screening centres at its 42 health centres. Our team is monitoring cases at zone levels as well as in private hospitals. Tamiflu is made available at all centres, he said. City has registered large number of cases in January, February and March for the first time. In 2018, 27 deaths and 149 positive cases were registered of which most were in post monsoon period. Joshi said, It is probably due to continuation of cold temperatures and high humidity. He also said pulse polio drops would be administered to children below 5 years of age at 1,300 booths on March 10. Download The Times of India News App for Latest City .Make sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results, the big trends and fastest updates on counting day with India's largest news network.#ElectionsWithTimes PreviousElection Data HubPoll Fantasy GameTOI Campaign TrackerData StoriesPoll ShotsOpinion Next",{},"['nmc', '375', 'flu', 'hospitals', 'city', 'vaccines', 'cases', 'vaccine', 'swine', 'deaths', 'vials', 'centres', 'positive', 'surge']","NAGPUR: The number of deaths from swine flu in the city has increased to 14 and that of positive cases to 208 this year. Shockingly, Nagpur Municipal Corporation (NMC) and government hospitals are not having any stock of H1N1 vaccine NMC health officer Dr Sarita Kamdar on Friday told reporters NMC was likely to get 375 vials vaccine this month. We have placed orders but are getting only 375 vials. Kamdar said vaccine was not available even with government hospitals and private pharmacies in the city.Additional municipal commissioner Ram Joshi said NMC 208 positive cases and 14 deaths happened between January 1 and March 8. In 2018, 27 deaths and 149 positive cases were registered of which most were in post monsoon period.",https://timesofindia.indiatimes.com/city/nagpur/no-vaccines-for-swine-flu-as-deaths-cases-surge/articleshow/68326452.cms
"Mumbai gets 1st community-run HIV clinic for gay men, sex workers","MUMBAI: People living with HIV, who belong to marginalized communities and have faced discriminatory or unwelcome behaviour at public health centres, .",Tnn,11-03-2019,The Times of India,"MUMBAI: People living with HIV, who belong to marginalized communities and have faced discriminatory or unwelcome behaviour at public health centres, have a reason to cheer. The city now has one of the country's first community-based centres that will provide a full range of medical services needed for antiretroviral therapy (ART) outside of a hospital set-up. Community-based organization Humsafar Trust on Thursday unveiled the centre at its Santacruz (east) office, where high-risk communities, including men having sex with men, female sex workers, transgenders, can take regular HIV treatment. Earlier, it was only counselling and testing at the centre. ""People from the LGBTQ community can now access treatment in a safe space, and non-judgmental environment outside hospital settings,"" said Ashok Row Kavi, founder and chairperson of Humsafar Trust which started the clinic with Mumbai District AIDS Control Society and FHI 360. Vivek Anand, CEO, Humsafar, said ""It was tough to find space for the clinic as we primarily work with MSM. So, we housed the clinic in our office,"" he said. Dr Shrikala Acharya, additional project director, MDACS, said the centre will be under their parent ART facility at Sion hospital. ""Patients who are stable, have no opportunistic infections and good adherence rates can shift to the Humsafar Clinic,"" she said. Download The Times of India News App for Latest City .Make sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results, the big trends and fastest updates on counting day with India's largest news network.#ElectionsWithTimes PreviousElection Data HubPoll Fantasy GameTOI Campaign TrackerData StoriesPoll ShotsOpinion Next",{},"['gets', '1st', 'track', 'communityrun', 'clinic', 'workers', 'sex', 'hiv', 'treatment', 'gay', 'men', 'humsafar', 'transgenders', 'trust', 'mumbai', 'space', 'hospital', 'updates']","Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results , the big trends and fastest updates on counting day with India's largest news network. MUMBAI: People living with HIV , who belong to marginalized communities and have faced discriminatory or unwelcome behaviour at public health centres, have a reason to cheer. So, we housed the clinic in our office,"" he said.Dr Shrikala Acharya, additional project director, MDACS, said the centre will be under their parent ART facility at Sion hospital. ""Patients who are stable, have no opportunistic infections and good adherence rates can shift to the Humsafar Clinic,"" she said.",https://timesofindia.indiatimes.com/city/mumbai/mumbai-gets-1st-community-run-hiv-clinic-for-gay-men-sex-workers/articleshow/68312099.cms
‘Poison’ charge invoked against HIV+ accused,AHMEDABAD: Zone 6 police on Thursday invoked Section 328 of the IPC against the four accused in the human trafficking case which sent a shockwave thro.,Tnn,11-03-2019,The Times of India,"AHMEDABAD: Zone 6 police on Thursday invoked Section 328 of the IPC against the four accused in the human trafficking case which sent a shockwave through the city, especially after the accused were found to be HIV positive. A court also extended the polices custody of Maya Sathawara by two days. Police had arrested Sathwara and her accomplice Prakash Marathi on February 3. On Tuesday they arrested two auto drivers, Anand Sharma of Morena and Shailendra Shivram of Bhind in MP, who allegedly abducted a girl with the intention of human trafficking. During their medical checkup, it emerged that both Sharma and Shivram are HIV positive. Section 328 of the IPC, is invoked for an attempt to harm by means of poison or stupefying, intoxicating or unwholesome drugs. In this case, police invoked it due to the HIV positive status of the accused. Download The Times of India News App for Latest City .Make sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results, the big trends and fastest updates on counting day with India's largest news network.#ElectionsWithTimes PreviousElection Data HubPoll Fantasy GameTOI Campaign TrackerData StoriesPoll ShotsOpinion Next",{},"['sharma', 'track', 'poison', 'accused', 'charge', 'hiv', 'updates', 'trafficking', 'shivram', 'positive', 'results', 'invoked']","Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results , the big trends and fastest updates on counting day with India's largest news network. AHMEDABAD: Zone 6 police on Thursday invoked Section 328 of the IPC against the four accused in the human trafficking case which sent a shockwave through the city, especially after the accused were found to be HIV positive. During their medical checkup, it emerged that both Sharma and Shivram are HIV positive.Section 328 of the IPC, is invoked for an attempt to harm by means of poison or stupefying, intoxicating or unwholesome drugs. In this case, police invoked it due to the HIV positive status of the accused.",https://timesofindia.indiatimes.com/city/ahmedabad/poison-charge-invoked-against-hiv-accused/articleshow/67890586.cms
"Kerala: Pre-marital sex leads to AIDS, says textbook",The biology textbook for Class X under the Kerala state syllabus has been giving a misleading information on AIDS for almost three years.,Tnn,11-03-2019,The Times of India,"THIRUVANANTHAPURAM: The biology textbook for Class X under the Kerala state syllabus has been giving a misleading information on AIDS for almost three years. A snippet from the textbook has now gone viral in social media following which the authorities have come under attack for spreading wrong information and not bothering to correct it all these years. In Chapter 4, titled 'Keeping diseases away', on page 60, pre-marital and extra marital sexual contact have been cited as the reasons for spread of AIDS. It was an open letter to education minister C Ravindranath by a higher secondary school teacher on Facebook which exposed the glaring mistake that was passed on to students in the form of AIDS awareness. Geetha N S, a botany teacher in a higher secondary school in Malappuram, posted on FB on February 24: ""My friend's daughter in Class X approached me to learn the subject. It was then that I noticed the blunder. When I asked my friends teaching in Class X, I understood it was being taught at least for the past three years,"" said Geetha, who is a botany teacher in a higher secondary school in Malappuram. Geetha said that Plus Two textbooks, on the other hand, clearly mentions that unsafe sex was one of the reasons for transmission of AIDS. The post was shared by several medical practitioners who raised the question on why the curriculum was silent on key topics such as safe sex even as it preached moral policing. Dr Arun N M, consultant of internal medicine and convener of HIV/AIDS cell of Indian Medical Association, Kerala, said those who prepared the textbook should have made it clear that one could get AIDS from having unprotected sex with a person who is infected with the virus. ""The statement in the text book stigmatizes a HIV patient as someone who cheats or is immoral. If a student has a HIV positive parents, imagine their trauma,"" he said. ""Those at counselling centres know that lot of women get infected from their husbands. More informed people should be roped in to provide content for such important topics,"" said Thiruvananthapuram-based doctor Veena J S. State Council for Educational Research and Training (SCERT) director J Prasad said the blunder would be removed from the textbook from the next academic year. He, however, expressed surprise that nobody, including teachers, managed to spot the mistake and bring it to the notice of SCERT for so long. Download The Times of India News App for Latest City .Make sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results, the big trends and fastest updates on counting day with India's largest news network.#ElectionsWithTimes PreviousElection Data HubPoll Fantasy GameTOI Campaign TrackerData StoriesPoll ShotsOpinion Next",{},"['textbook', 'aids', 'x', 'class', 'higher', 'teacher', 'sex', 'leads', 'premarital', 'school', 'secondary', 'kerala', 'updates']","Representative imageDownload The Times of India News App for Latest CityMake sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results , the big trends and fastest updates on counting day with India's largest news network. ""The statement in the text book stigmatizes a HIV patient as someone who cheats or is immoral. He, however, expressed surprise that nobody, including teachers, managed to spot the mistake and bring it to the notice of SCERT for so long.",https://timesofindia.indiatimes.com/city/thiruvananthapuram/kerala-pre-marital-sex-leads-to-aids-says-textbook/articleshow/68278865.cms
Transfusion horror: Blood sample of baby sent for HIV test,MADURAI: The blood sample of the baby girl born to a woman who was transfused with HIV-positive blood at the government hospital (GH) at Sattur in Dec.,Tnn,11-03-2019,The Times of India,"MADURAI: The blood sample of the baby girl born to a woman who was transfused with HIV-positive blood at the government hospital (GH) at Sattur in December last year when she was pregnant was sent for testing to a laboratory on Monday. The blood would undergo Polymerase Chain Reaction (PCR) test to determine within 30 days whether the baby was born with HIV infection. When the baby was born at Government Rajaji Hospital (GRH) on January 17, the doctors had said that screening for HIV could be done only after it crossed 45 days. With the girl turning 46 days old on Monday, the samples were taken and despatched for the test. Doctors said that the tests would be done two more times  when the girl was 6 months old and one-and-a-half years old. GRH dean Dr K Vanitha said the baby was doing fine and there was in fact an improvement in its weight. Her birthweight was around 1.7kg, but now she weighs 2.8kg and she is very active now, the dean said. The hospital officials said an antiretroviral therapy (ART) drug  Nevirapine  given to prevent HIV infection was being continued for the baby. The doctors said that the babys 23-year-old mother was also fine, but the discharge of both of them who were still admitted at GRH wouldnt be done anytime soon, at least not until the next reassessment. Im happy that my baby is doing fine now, but Im nervous about the test results, the babys 27-year-old father told TOI. The government should take necessary measures to appoint both me and my wife in government jobs soon, as they had assured, he said. On December 3, the blood donated by an HIV-positive teenager was given to the woman when she was admitted to Sattur GH. The teenager donated the blood to a blood bank on November 30 without realizing he was HIV-infected. He later committed suicide after learning about his health condition. Download The Times of India News App for Latest City .Make sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results, the big trends and fastest updates on counting day with India's largest news network.#ElectionsWithTimes PreviousElection Data HubPoll Fantasy GameTOI Campaign TrackerData StoriesPoll ShotsOpinion Next",{},"['days', 'sample', 'fine', 'hiv', 'blood', 'test', 'sent', 'horror', 'baby', 'hospital', 'girl', 'doctors', 'transfusion', 'results']","Track live election results , the big trends and fastest updates on counting day with India's largest news network. MADURAI: The blood sample of the baby girl born to a woman who was transfused with HIV-positive blood at the government hospital (GH) at Sattur in December last year when she was pregnant was sent for testing to a laboratory on Monday. With the girl turning 46 days old on Monday, the samples were taken and despatched for the test. The hospital officials said an antiretroviral therapy (ART) drug — Nevirapine – given to prevent HIV infection was being continued for the baby. The teenager donated the blood to a blood bank on November 30 without realizing he was HIV-infected.",https://timesofindia.indiatimes.com/city/madurai/transfusion-horror-blood-sample-of-baby-sent-for-hiv-test/articleshow/68262130.cms
"Pre-marital check-up a must, say Kolkata doctors","KOLKATA: When it comes to matchmaking, horoscope is not the only thing the couples need to check.",Tnn,11-03-2019,The Times of India,"KOLKATA: When it comes to matchmaking, horoscope is not the only thing the couples need to check. Though a few nowadays go for pre-marital health check-ups, the number is still far from satisfactory. But, doctors said that such check-ups can avoid some unwanted events in future like that of the birth of a baby with thalassaemia and with certain disorders. On Saturday, Ruby General Hospital (RGH) announced its pre-marriage checkup clinic. Currently, NRS Medical College and Hospital runs clinic for antenatal thalassaemia screening. There are many couples, who approach us with haematological reports and ask us to help in charting their future plans. Thats why we have decided to come up with this clinic, said Subhasish Datta, general manager (operations) at RGH. Apart from running thalassaemia, HIV and blood group screening tests, the clinic also offers analysis to determine the couples emotional and psychological compatibility. The hospital has roped in Bonding Tree, an organisation that has been conducting such pre-marital health check-ups in the city. While analysing couples on their expectations from each other, at times we find some disparity. We can help them narrow the gap, said Sukanta Mitra, psychologist with Bonding Tree. In fact, more hospitals should come up with this kind of clinic and such check-ups should become mandatory for couples, who are planning to get married, said Dr D P Sammader, director medical affairs at RGH. If a couple wants to get married despite both or one of them being thalassaemia carrier, we cant discourage them. But they will at least have a choice as far as having a child is concerned. In fact, all obstetricians should ask married couples for antenatal screening for thalassaemia, said Dr Prantar Chakrabarti, head of haematology at NRS. Read this story in BengaliDownload The Times of India News App for Latest City .Make sense of the 2019 Lok Sabha elections and results on May 23 with TOI. Follow us to track latest news, live updates, news analysis and cutting-edge data analytics. Track live election results, the big trends and fastest updates on counting day with India's largest news network.#ElectionsWithTimes PreviousElection Data HubPoll Fantasy GameTOI Campaign TrackerData StoriesPoll ShotsOpinion Next",{},"['married', 'say', 'track', 'kolkata', 'checkup', 'clinic', 'times', 'doctors', 'premarital', 'hospital', 'screening', 'couples', 'checkups', 'updates', 'thalassaemia']","Track live election results , the big trends and fastest updates on counting day with India's largest news network. KOLKATA: When it comes to matchmaking, horoscope is not the only thing the couples need to check. Though a few nowadays go for pre-marital health check-ups, the number is still far from satisfactory. The hospital has roped in Bonding Tree, an organisation that has been conducting such pre-marital health check-ups in the city. In fact, all obstetricians should ask married couples for antenatal screening for thalassaemia,” said Dr Prantar Chakrabarti, head of haematology at NRS.",https://timesofindia.indiatimes.com/city/kolkata/pre-marital-check-up-a-must-say-kolkata-doctors/articleshow/68240434.cms
