Headlines,Descriptions,Authors,Published_Dates,Publication,Articles,category,Keywords,Summaries,Source_URLs
"Latest news update from HIV (human immunodeficiency virus) in Bangladesh, World",Latest HIV (human immunodeficiency virus) news in Bangladesh,,,,"London HIV patient becomes worlds second... Europe Tue, Mar 5 2019 AIDS experts said the case is a proof of the concept that scientists will one day be able to end AIDS,...",{},"['worlds', 'end', 'secondeurope', 'mar', 'update', 'world', 'hiv', 'bangladesh', 'london', 'virus', 'immunodeficiency', 'scientists', 'proof', 'latest', 'experts', 'human', 'patient']","London HIV patient becomes world's second...Europe Tue, Mar 5 2019AIDS experts said the case is a proof of the concept that scientists will one day be able to end AIDS,...",https://www.dhakatribune.com/hashtag/hiv-human-immunodeficiency-virus
Foreign donors to stop funding for AIDS patients in Bangladesh,"The HIV patients will face serious crisis when the Global Fund to Fight AIDSA precarious time lies ahead for the country’s HIV-positive and AIDS patients as international donors organisation providing preventive measures for HIV infection, as well as treatment and rehabilitation for HIV-positive and AIDS patients, are pulling out their operations in Bangladesh",,2014-11-30,Dhaka Tribune,"A precarious time lies ahead for the country’s HIV-positive and AIDS patients as international donors organisation providing preventive measures for HIV infection, as well as treatment and rehabilitation for HIV-positive and AIDS patients, are pulling out their operations in Bangladesh. Agencies like USAID and Save the Children have already stopped their operations concerning HIV/AIDS patients, including medical treatment, since the government announced in 2009 that it would provide all necessary treatment to HIV patients from 2012, to be funded by the World Bank. However, it has yet to put such mechanism in place in the country. The HIV patients will face serious crisis when the Global Fund to Fight AIDS, Tuberculosis and Malaria stops their project at the end of this year, followed by the Swiss Red Cross which will end their project next year. Since starting their operation in Bangladesh in 2004, the Global Fund has invested around $131m in Bangladesh to continue HIV prevention and AIDS control efforts. The Swiss Red Cross started their activities in 2000. Three local NGOs – Ashar Alo Society, Mukto Akash Bangladesh and Confidential Approach to AIDS Prevention (CAAP) – are also currently working for the HIV patients and provide them with free medicine and other necessary treatment. They are funded by the aforementioned donor agencies and will struggle to provide their services when the donors stop their funding here. As the government has no proper institutional support for these patients, they will have nowhere to go for the free medical treatment, counselling, physical and mental health support and other services once the NGOs shut down. The Dhaka Tribune talked to UNAIDS Country Director Leo Kenny, who said: “Bangladesh treats all people who need Antiretroviral Therapy (ART) free of charge. But we are facing a situation where the government has agreed to take over procurement and distribution of ART treatment from the Global Fund. We are facing procurement delays and this needs to be sorted out immediately.” Delay in government initiative Despite the announcement in 2009, it was in 2013 when the National AIDS/STD Programme (NASP) started working on a project titled “Comprehensive care, support and treatment of PLHIV (people who are living with HIV)” to provide treatment and other services in collaboration with NGOs directly involved with this particular field. The plan was approved by The Ministry of Health and Family Welfare in August last year and by World Bank in October. But the NASP later informed the government that the plan needed to be revised. “We found that it was not possible to implement the plan with direct collaboration with the NGOs and it required revision,” NASP Line Director Dr Husain Sarwar Khan told the Dhaka Tribune. “It has been delayed due to the whole process of reviewing the plan and other formalities. We hope that the government will implement the plan very soon.” Gaps and challenges According to government statistics, 3,241 people have been diagnosed with HIV infection in the country between 1989 and 2013, 1,299 of whom contracted AIDS and 472 died from it. 370 new HIV-positive patients were identified in the country last year. UNAIDS data says that the estimated new infections have increased by 25% in Bangladesh since 2001 and the reported new infections has increased 1.5 times over the past five years. The number has been especially increasing in some key population, such as sex workers, people who inject drugs, transgenders, etc. There are more than 9,000 people in the country living with HIV, two-thirds of whom did not know their status, according to an estimate by the UNAIDS last year. The most updated scenario will be announced today, on the occasion of the World AIDS Day. There have been many challenges regarding the detection and treatment of HIV patients, despite their low number compared to the country’s total population. Talking to the Dhaka Tribune, several HIV/AIDS patients said they preferred going to the NGOs where they can get proper treatment by keeping their identity secret, as well as proper counselling. In addition patients and NGO officials alike claimed that the government had not created a friendly environment for HIV/AIDS patients in government and private hospitals, and the patients have to suffer fear, social stigma and discrimination. Leo Kenny said: “The main reason people do not access testing is stigma and discrimination, so we need to address this. Repealing the punitive laws and policies will be a big step in the right direction. “There are important capacities which need to be built especially at a district and upazila level. Bangladesh has good guidelines and algorithms for prevention, treatment care and support, but for them to be fully implemented major capacity building needs to ensue.” Amitabh Sharma, the newly-appointed country representative of Swiss Red Cross in Bangladesh, said the main challenge is the lack of institutional support and a strong institutional structure from the government. “It is high time that the government should take the leading position. We do not lead; we can only provide support. We, the donors, can never be the substitute to the government,” he told the Dhaka Tribune. Habiba Akhter, executive director at Ashar Alo Society, said: “The government should bring all vulnerable people under the HIV identification process, otherwise there is no guarantee to prevent further infection. “We only find HIV patients when they become weak and are continuously suffering from diseases and infections. To bring these people under the identification process, a fair and supportive environment should be ensured at all levels of society. “The sooner people come to test for HIV infection, the sooner they can get treated in case of infection,” she told the Dhaka Tribune.",{},"['stop', 'support', 'plan', 'foreign', 'patients', 'bangladesh', 'hiv', 'donors', 'aids', 'provide', 'funding', 'ngos', 'dhaka', 'treatment']","A precarious time lies ahead for the country’s HIV-positive and AIDS patients as international donors organisation providing preventive measures for HIV infection, as well as treatment and rehabilitation for HIV-positive and AIDS patients, are pulling out their operations in Bangladesh. Since starting their operation in Bangladesh in 2004, the Global Fund has invested around $131m in Bangladesh to continue HIV prevention and AIDS control efforts. They are funded by the aforementioned donor agencies and will struggle to provide their services when the donors stop their funding here. There have been many challenges regarding the detection and treatment of HIV patients, despite their low number compared to the country’s total population. “We only find HIV patients when they become weak and are continuously suffering from diseases and infections.",https://www.dhakatribune.com/bangladesh/2014/11/30/foreign-donors-to-stop-funding-for-aids-patients-in-bangladesh/
"Latest news update from AIDS in Bangladesh, World",Latest AIDS news in Bangladesh,,,,"9-year-old South African becomes third... Africa Mon, Jul 24 2017 The child was given a ten-month course of anti-AIDS medicine until she was one year old, then taken off...",{},"['medicine', 'update', 'child', 'given', 'world', 'bangladesh', 'course', 'jul', 'aids', 'old', 'latest', 'tenmonth', 'thirdafrica', 'south', 'taken']","9-year-old South African becomes third...Africa Mon, Jul 24 2017The child was given a ten-month course of anti-AIDS medicine until she was one year old, then taken off...",https://www.dhakatribune.com/hashtag/aids
Runa Laila Saarc’s goodwill envoy on HIV/AIDS,"The first Bangladeshi to be nominated, two others are Bollywood star Ajay Devgan and Pakistani journalist and documentary filmmaker Sharmeen Obaid-Chinoy
        	Renowned singer Runa Laila on Tuesday received her nomination letter to be a Saarc Goodwill Ambassador for HIV/AIDS, the first Bangladeshi to do so",,2013-04-23,Dhaka Tribune,"Renowned singer Runa Laila on Tuesday received her nomination letter to be a Saarc Goodwill Ambassador for HIV/AIDS, the first Bangladeshi to do so. Foreign Minister Dipu Moni handed over a formal letter from the Saarc Secretary-General to Runa Laila yesterday during a meeting at the Ministry of Foreign Affairs in the capital, UNB reported. Runa Laila was nominated as one of the three Saarc Goodwill Ambassadors for HIV/AIDS at a meeting of the selection committee held at the Saarc Secretariat, Kathmandu early this year. The two other Saarc Goodwill Ambassadors are Bollywood star Ajay Devgan and Pakistani journalist and documentary filmmaker Sharmeen Obaid-Chinoy. The committee considered 10 nominations from the Saarc member states based on the individuals’ regional stature and eminence, appeal to the target audience, relevance in delivery of message, likely commitment and innovative ways that could be utilised in promoting advocacy and awareness in combating HIV/AIDS. While expressing her reaction to media, Runa Laila said: “I surely feel happy. It’s a matter of honour for me. My work has just started from today.” Runa Laila said her key work would be to create awareness among people about HIV/AIDS. “In our region, the perception and idea is low about the HIV/AIDS.” She said she did not communicate with the other two ambassadors. “I hope I will work together with them.” The Saarc Goodwill Ambassador programme was conceived in 2008 with an aim to engage regionally well-known personalities to create greater awareness about HIV/AIDS in South Asia and to facilitate the implementation of Saarc regional strategy and its work plan on HIV/AIDS. The Goodwill Ambassadors under the programme undertake visits to the Saarc countries to raise awareness and advocate greater support to the fight against AIDS. Their interactions with children and people affected by HIV and AIDS help remove the social stigma and discrimination against people living with HIV/AIDS. Shabana Azmi, internationally acclaimed actress and eminent social activist from India, and Sanath Jayasuriya, a legendary cricketer from Sri Lanka, had previously been Saarc Goodwill Ambassador.",{},"['laila', 'runa', 'awareness', 'work', 'ambassador', 'ambassadors', 'hivaids', 'saarcs', 'envoy', 'social', 'saarc', 'goodwill']","Renowned singer Runa Laila on Tuesday received her nomination letter to be a Saarc Goodwill Ambassador for HIV/AIDS, the first Bangladeshi to do so. Runa Laila was nominated as one of the three Saarc Goodwill Ambassadors for HIV/AIDS at a meeting of the selection committee held at the Saarc Secretariat, Kathmandu early this year. The two other Saarc Goodwill Ambassadors are Bollywood star Ajay Devgan and Pakistani journalist and documentary filmmaker Sharmeen Obaid-Chinoy. While expressing her reaction to media, Runa Laila said: “I surely feel happy. Shabana Azmi, internationally acclaimed actress and eminent social activist from India, and Sanath Jayasuriya, a legendary cricketer from Sri Lanka, had previously been Saarc Goodwill Ambassador.",https://www.dhakatribune.com/uncategorized/2013/04/23/runa-laila-saarcs-goodwill-envoy-on-hivaids
Shakib speaks on HIV awareness,All-rounder spent some time with HIV positive victim children at SBNSShakib Al Hasan pledged to continue his fight to save generations by inspiring them to “think wise” and to take right decision about HIV while talking at a press conference as Think Wise campaign spokesperson yesterday,,2014-03-11,Dhaka Tribune,"Shakib Al Hasan pledged to continue his fight to save generations by inspiring them to “think wise” and to take right decision about HIV while talking at a press conference as Think Wise campaign spokesperson yesterday. The Bangladesh all-rounder, along with other Bangladesh national cricket players, spent some time with HIV positive victim children at the SHer-e-Bangla National Cricket Stadium yesterday and played cricket with them. A total of 16 matches of the upcoming ICC World Twenty20, including two semi-finals and the final, will be dedicated to the Think Wise campaign, the worldwide initiative of raising awareness against HIV and AIDS. The players and officials will wear red ribbons during those games where players will also take HIV victim children to the field before the game starts. Shakib will also spread the messages regarding HIV and AIDS awareness during the prize giving ceremonies at the world T20 starting from March 16 to April 6. “I feel privileged to be a part of the Think Wise campaign. As a sportsperson I know how far-reaching an impact we can make in addressing key issues like HIV and AIDS, especially in developing countries like Bangladesh,” said Shakib. “We know that HIV and AIDS is present in every continent and that cricket can be a very powerful force against social stigma, ignorance and discrimination- factors that contribute to increased vulnerability to HIV infection,” he added. UNICEF representative Pascal Villeneuve and UNAIDS country director Leo Kenny also spoke on the occasion.",{},"['wise', 'awareness', 'cricket', 'think', 'world', 'hiv', 'bangladesh', 'aids', 'victim', 'players', 'shakib', 'speaks', 'campaign']","Shakib Al Hasan pledged to continue his fight to save generations by inspiring them to “think wise” and to take right decision about HIV while talking at a press conference as Think Wise campaign spokesperson yesterday. The Bangladesh all-rounder, along with other Bangladesh national cricket players, spent some time with HIV positive victim children at the SHer-e-Bangla National Cricket Stadium yesterday and played cricket with them. The players and officials will wear red ribbons during those games where players will also take HIV victim children to the field before the game starts. Shakib will also spread the messages regarding HIV and AIDS awareness during the prize giving ceremonies at the world T20 starting from March 16 to April 6. “I feel privileged to be a part of the Think Wise campaign.",https://www.dhakatribune.com/sport/2014/03/11/shakib-speaks-on-hiv-awareness/
UN: Mobile dating apps spur HIV epidemic among Asia’s teenagers,"United Nations research has found the growing use of mobile dating apps by young gay men is a major factor in a new HIV epidemic among teenagers in Asia, the Guardian can reveal",,2015-11-30,Dhaka Tribune,"United Nations research has found the growing use of mobile dating apps by young gay men is a major factor in a new HIV epidemic among teenagers in Asia, the Guardian can reveal. The report uncovered a surge of HIV infections among 10-19 years olds in the Asia-Pacific region, where more than half of the world’s 1.2 billion adolescents live. The two-year study found that smartphone dating apps have expanded the options for spontaneous casual sex as never before. The epidemic is fastest growing amongst men who have sex with men. Other groups include those who are sexually exploited by or engaged in sex work, people who inject drugs, and young transgender people. “Young gay men themselves have consistently told us that they are now using mobile dating apps to meet up for sex, and are having more casual sex with more people as a result. We know that this kind of risky behaviour increases the spread of HIV,” said Wing-Sie Cheng, HIV/Aids adviser for Unicef in east Asia and the Pacific. “We are therefore convinced that there is a link, and that we need to work better with mobile app providers to share information about HIV and protect the health of adolescents.” The previously unreported epidemic threatens the UN’s goal to end the global Aids crisis by 2030, which appeared achievable after a sharp drop in Africa during the past 15 years. Adolescents are also more likely to die of Aids-related deaths, researchers from Unicef and UNAIDS found, as they are less inclined to seek treatment, fearing they will be stigmatised or forced to expose their sexuality to their family or the authorities. In many countries in the region, under-18s cannot get an HIV test without parental consent. While global HIV infections are falling, the number of adolescents aged 10-19 officially living with HIV in Asia and the Pacific has grown to more than 220,000, with the unofficial number expected to be much higher, Unicef says. Fewer than half of them are receiving treatment and deaths have risen nearly every year for a decade. An HIV-positive Filipino man aged 30, speaking on condition of anonymity to protect himself from abuse, said it was hard to find sex for a gay teenager, bullied at school and closed off from the adult-only gay bars. At university, the introduction of internet dating — chat rooms and online forums — allowed him to find more sexual partners his age. He would chat with men and agree to rent a room for a few hours in the capital. “If I write down all the people I had sex with in Manila, I can probably write one to five people for each stop of the metro,” he said. Smartphones and mobile dating revolutionised his sex life. Whereas internet dating involved a laborious process of arranging a meeting up, dating apps are location-based, allowing users to scan their surroundings for others. “Even if you’re still in school and you feel the need to have sex, you just open Grindr,” he said. “You don’t even have to talk to them. People just send you naked photos or photos of their cocks. If you’re fine with them, you just go and have sex.” The immediacy of the sex, organised in minutes, made condom use less likely, he said. “I did use condoms. But it was not consistent. You don’t want to lose the momentum.” Despite his promiscuous mobile dating years, the Filipino man’s HIV test returned negative and he entered into a long-term relationship. But two years later he contracted the virus from his boyfriend who was secretly cheating on him by using mobile dating apps. In the Philippines, new HIV infections among teenagers have doubled in four years. In Bangkok, young gay men now have a one in three chance of HIV infection. And eighteen countries across the Asia-Pacific region criminalise against same-sex relationships — which UNAIDS says causes gay men to avoid life-saving HIV services. A separate study last year found that men who have sex with men using dating apps are at greater risk of contracting gonorrhoea and chlamydia than those who meet in-person or on the internet. Wing-Sie, the Unicef adviser, said that dating apps create networks of men, in which infections rapidly spread among users. “Mobile dating apps essentially hook you up to a central network.” She said the study looked at observational trends around the region reported by United Nations officers and local community workers who said their HIV strategy urgently needed to adapt to the explosion of mobile dating apps. “HIV is a covert issue, it is very hidden. So data is not available.” She said researchers found “that with the rise of these apps, the probability and risk of infection will increase multifold because it makes it so much easier for them to date other guys and hook up for sex,” she said. A spokesman from Grindr, used in 196 countries worldwide with 1 million active users every minute, said it has a minimum age requirement of 18. “As the world’s largest gay platform, we take matters of sexual health very seriously,” the spokesman said, adding that Grindr runs in-app announcements encouraging testing at local clinics. David S Novak, senior health strategist at Online Buddies, the parent company of the dating app Jack’d, directed the Guardian to its ManHunt Cares project, which provides health resources to its users. In 2009, the company also set up a research institute focusing on gay sexual health. Other major dating app companies Tinder, Blued and Growlr did not respond to requests for comment. The UN report says these apps can become vital conduits promoting sexual health, including HIV messaging and testing, and references a 2014 World Aids Day project by the Chinese gay dating app Blued where a red ribbon was added next to every user’s profile picture, linking to details of nearby testing centres. Wing-Sie said Unicef will approach mobile dating app companies in the coming months for a “collaborative effort” and so the world body might collect data to further investigate the impact of mobile dating. Based in Bangkok, Jesse Krisintu has been working with charities trying to persuade young people to get tested for HIV through tactics such as pop-up advertisements on dating apps. He said the project did not work. “It’s their business. If they advertise too much about HIV/Aids services there, do you think people are going to go online?” he said. He said that one project involving pop-ups offered discounts on HIV tests but that very few were claimed and that the analytics shows most users immediately closed the pop-up advert. “The application is where the key population is but no one is going to read the pop-up because the purpose of people going to those apps to find sex, not to find knowledge. The results are not that favourable,” he said. “People just close it.” The UN is now also advocating for comprehensive sex education — beyond a simple explanation of the sex organs — and for reducing the age at which adolescents can take an HIV test without parental consent. AIDS is already the leading cause of death for adolescents in Africa and the second leading cause of death among adolescents globally, tripling over the past 15 years and mostly as a result of mother-to-child transmission. However, this new breed of epidemic found in Asia-Pacific could be replicated elsewhere, public health officials warn. “There is a risk of not being able to eliminate Aids at all,” Wing-Sie said. “This is the new frontier of Aids to tackle right now. The world can never end Aids if this issue is not controlled.”",{},"['asias', 'unicef', 'users', 'hiv', 'gay', 'teenagers', 'spur', 'men', 'health', 'apps', 'sex', 'mobile', 'epidemic', 'dating']","United Nations research has found the growing use of mobile dating apps by young gay men is a major factor in a new HIV epidemic among teenagers in Asia, the Guardian can reveal. The two-year study found that smartphone dating apps have expanded the options for spontaneous casual sex as never before. But two years later he contracted the virus from his boyfriend who was secretly cheating on him by using mobile dating apps. “Mobile dating apps essentially hook you up to a central network.”She said the study looked at observational trends around the region reported by United Nations officers and local community workers who said their HIV strategy urgently needed to adapt to the explosion of mobile dating apps. Wing-Sie said Unicef will approach mobile dating app companies in the coming months for a “collaborative effort” and so the world body might collect data to further investigate the impact of mobile dating.",https://www.dhakatribune.com/uncategorized/2015/11/30/un-mobile-dating-apps-spur-hiv-epidemic-among-asias-teenagers
WHO: Health service still inaccessible to HIV-vulnerable groups,"For people who inject drugs, studies show the risks of HIV infection can be also 50 times higher than the general populationFailure to provide adequate HIV services for key groups – men who have sex with men, people in prison, people who inject drugs, sex workers and transgender people – threatens global progress on the HIV response, the World Health Organisation (WHO) has warned",,2014-07-13,Dhaka Tribune,"Failure to provide adequate HIV services for key groups – men who have sex with men, people in prison, people who inject drugs, sex workers and transgender people – threatens global progress on the HIV response, the World Health Organisation (WHO) has warned. Although these people are most at risk of HIV infection, they are the least likely to have access to HIV prevention, testing and treatment services. In many countries they are left out of national HIV plans, and discriminatory laws and policies are major barriers to access. The observations were made as the WHO on Friday released the “Consolidated guidelines on HIV prevention, diagnosis, treatment and care for key populations,” in the lead-up to the International AIDS Conference in Australia’s Melbourne beginning on July 20. The guidelines outline steps for countries to reduce new HIV infections and increase access to HIV testing, treatment and care for these five “key populations.” They include a comprehensive range of clinical recommendations; but, for these to be effective, the WHO also recommended countries to remove the legal and social barriers that prevent many people from accessing services. For the first time, the WHO strongly recommended men who have sex with men consider taking antiretroviral medicines as an additional method of preventing HIV infection (pre-exposure prophylaxis) alongside the use of condoms. Modelling estimates that pre-exposure prophylaxis could reduce global HIV incidence by around 20-25% among men who have sex with men, up to 1 million new infections among this group could be averted over 10 years. Studies also indicate that women sex workers are 14 times more likely to have HIV than other women, men who have sex with men are 19 times more likely to have HIV than the general population, and transgender women are almost 50 times more likely to have HIV than other adults. For people who inject drugs, studies show the risks of HIV infection can be also 50 times higher than the general population. “None of these people live in isolation,” said Dr Gottfried Hirnschall, director of the HIV Department at WHO. “Sex workers and their clients have husbands, wives and partners. Some inject drugs. Many have children. Failure to provide services to the people who are at greatest risk of HIV jeopardises further progress against the global epidemic and threatens the health and well-being of individuals, their families and the broader community.” At the International AIDS Conference 2014 in Melbourne, the WHO will call on governments to re-energise and strengthen HIV programmes so that all key populations benefit from the ongoing advances in HIV treatment and programme scale-up.",{},"['times', 'service', 'women', 'groups', 'hiv', 'likely', 'key', 'services', 'men', 'health', 'sex', 'inaccessible', 'workers', 'hivvulnerable', 'treatment']","Failure to provide adequate HIV services for key groups – men who have sex with men, people in prison, people who inject drugs, sex workers and transgender people – threatens global progress on the HIV response, the World Health Organisation (WHO) has warned. Although these people are most at risk of HIV infection, they are the least likely to have access to HIV prevention, testing and treatment services. In many countries they are left out of national HIV plans, and discriminatory laws and policies are major barriers to access. For people who inject drugs, studies show the risks of HIV infection can be also 50 times higher than the general population. “Sex workers and their clients have husbands, wives and partners.",https://www.dhakatribune.com/uncategorized/2014/07/13/who-health-service-still-inaccessible-to-hiv-vulnerable-groups
Passengers with HIV sue China’s Spring Airlines,"China only lifted a longstanding ban on foreigners with HIV entering the country in 2010Two passengers with HIV are suing a budget Chinese airline for refusing to let them board a plane, BBC reported",,2014-08-16,Dhaka Tribune,"Two passengers with HIV are suing a budget Chinese airline for refusing to let them board a plane, BBC reported. Local media reports say the two men and a friend - who does not have HIV - were prevented from boarding a Spring Airlines plane at Shenyang airport. The three of them are accusing the airline of discrimination. A court in Shenyang accepted their case on Friday. Rights groups say that widespread stigmatisation of people with HIV and Aids still exists in China. The airline’s president Wang Zhenghua said on Tuesday that the company did not discriminate against HIV carriers, and blamed the incident on staff anxiety, according to the AFP news agency. But he also blamed the passengers, and said the firm would allow HIV-positive travellers to board their planes as long as they did not make themselves “overly noticeable” to avoid scaring other customers. Spring Airlines’ website states that it has the right to refuse passage to those with “infectious diseases.” An airline spokesman told Caixin that since the incident, the airline has not turned away any HIV-positive passengers. According to a report in the Fazhi Evening Paper the three men were preparing to board a flight to Shijiazhuang, which is south of Beijing, on 28 July when they were stopped by officials. One passenger told the paper: “After we got our boarding passes, we informed a Spring Airlines official that some of us had HIV.” “The official immediately rang up the Shanghai head office for instructions, and then told us the company has rules forbidding the transportation of passengers with HIV.” The passenger said they were unable to negotiate with airline officials, who terminated the three passengers’ tickets. They eventually took a train to their destination. The three plaintiffs are now demanding compensation of 48,999 yuan (£4,771, $7,967) and an apology from the airline, said The Global Times. Last year, a government proposal to ban HIV patients from using public bathhouses was met with strong criticism. China only lifted a longstanding ban on foreigners with HIV entering the country in 2010. That same year, a Chinese court ruled against a man who said he was denied a teaching job because he had HIV, in what was the country’s first HIV job discrimination case",{},"['chinas', 'passengers', 'airline', 'board', 'hiv', 'plane', 'spring', 'airlines', 'shenyang', 'sue', 'say', 'told']","Two passengers with HIV are suing a budget Chinese airline for refusing to let them board a plane, BBC reported. Local media reports say the two men and a friend - who does not have HIV - were prevented from boarding a Spring Airlines plane at Shenyang airport. Rights groups say that widespread stigmatisation of people with HIV and Aids still exists in China. Spring Airlines’ website states that it has the right to refuse passage to those with “infectious diseases.” An airline spokesman told Caixin that since the incident, the airline has not turned away any HIV-positive passengers. Last year, a government proposal to ban HIV patients from using public bathhouses was met with strong criticism.",https://www.dhakatribune.com/world/2014/08/16/passengers-with-hiv-sue-chinas-spring-airlines/
Asia-Pacific AIDS conference to begin in Dhaka March 12,The International Conference on AIDS in Asia and the Pacific (ICAAP) will begin in Dhaka on March 12,,2016-03-08,Dhaka Tribune,"The International Conference on AIDS in Asia and the Pacific (ICAAP) will begin in Dhaka on March 12.President Abdul Hamid is scheduled to inaugurate the opening ceremony of the three-day conference expected to be attended by over a thousand foreign delegates from 56 countries, State Minister for Health Jahid Malek said at a press conference at the Secretariat. “This is the 12th Asian summit on HIV-AIDS. It is the first time the event is being held in Bangladesh,” he said. This years motto is “Be the change for an AIDS-free generation, Our right to health.”",{},"['thousand', 'secretariatthis', 'asiapacific', 'begin', 'threeday', 'scheduled', 'summit', 'right', 'aids', 'saidthis', 'conference', 'health', 'state', '12', 'dhaka']","The International Conference on AIDS in Asia and the Pacific (ICAAP) will begin in Dhaka on March 12.President Abdul Hamid is scheduled to inaugurate the opening ceremony of the three-day conference expected to be attended by over a thousand foreign delegates from 56 countries, State Minister for Health Jahid Malek said at a press conference at the Secretariat. “This is the 12th Asian summit on HIV-AIDS. It is the first time the event is being held in Bangladesh,” he said. This year's motto is “Be the change for an AIDS-free generation, Our right to health.”",https://www.dhakatribune.com/uncategorized/2016/03/08/asia-pacific-aids-conference-to-begin-in-dhaka-march-12/
US programme set to mark birth of one millionth HIV-free baby,"<br />
        	Pepfar initially committed $15bn over five years, aimed specifically to provide anti-retroviral drugs to HIV infected people<br />
        
        	This month somewhere in sub-Saharan Africa the one millionth baby will be born without HIV to a mother who suffers from the disease, thanks in large part to a decade-old US aid programme",,2013-06-18,Dhaka Tribune,"This month somewhere in sub-Saharan Africa the one millionth baby will be born without HIV to a mother who suffers from the disease, thanks in large part to a decade-old US aid programme. It is yet another remarkable step in the long fight against HIV and Aids, as the United States and its global partners work towards what they call an Aids-free generation. Effective anti-retroviral drugs and regimens are now dramatically cutting the chances of an infected mother passing on the disease to her baby during pregnancy or breastfeeding. The millionth baby born HIV-free was Tuesday to be trumpeted as part of celebrations to mark the 10th anniversary of the US President’s Emergency Plan for Aids Relief (Pepfar). The biggest fall in transmission rates from mom to infant has come since 2009, US Global Aids coordinator Eric Goosby told AFP. “Somewhere round 430,000 babies are born annually with HIV and this project that we’ve been in really since the beginning of Pepfar and has intensified over the last three years in partnership with UNAid and Unicef,” Goosby said. The programme was working to “virtually eliminate paediatric HIV by 2015 and keep their mothers alive,” he said, with aim of reducing the number of babies born with the infection to around 30,000 annually. This is “a significant flag for Pepfar” which works in 36 countries, he added, pointing to all the difficulties in reaching women in rural, poor and remote areas of the world. Once the chances of a mother infecting her baby stood at around 30 percent, but now with the launch of a cocktail of three anti-retroviral drugs that has dropped to only about two percent, Goosby said, adding, “With the Pepfar programme we’ve been able to very specifically target 22 countries in sub-Saharan Africa which make up about 85-90% of the paediatric burden on the planet,” said Goosby. US Secretary of State John Kerry, hosting Tuesday’s ceremony, was also to announce that some 13 countries, from Botswana to Zimbabwe, were close to that all important “tipping point.” In Ethiopia and Malawi, the ratio of new HIV infections to the increase of patients on treatment is just 3%. The figures are startling. Ethiopia – which with a population of 84.7m is the most populous African country after Egypt – for instance registered only 11,000 new cases of HIV in adults in 2011. Launched under former president George W Bush, Pepfar was an initial commitment of around $15bn over five years aimed specifically to provide anti-retroviral drugs to HIV infected people. That has risen to a budget of about $5.5bn annually, including its contribution to the Global Fund – the world’s largest financing organization of programmes to fight Aids, tuberculosis and malaria.",{},"['mark', 'countries', 'mother', 'hivfree', 'born', 'hiv', 'birth', 'programme', 'pepfar', 'aids', 'global', 'set', 'goosby', 'millionth', 'drugs', 'baby']","This month somewhere in sub-Saharan Africa the one millionth baby will be born without HIV to a mother who suffers from the disease, thanks in large part to a decade-old US aid programme. Effective anti-retroviral drugs and regimens are now dramatically cutting the chances of an infected mother passing on the disease to her baby during pregnancy or breastfeeding. The millionth baby born HIV-free was Tuesday to be trumpeted as part of celebrations to mark the 10th anniversary of the US President’s Emergency Plan for Aids Relief (Pepfar). The biggest fall in transmission rates from mom to infant has come since 2009, US Global Aids coordinator Eric Goosby told AFP. Launched under former president George W Bush, Pepfar was an initial commitment of around $15bn over five years aimed specifically to provide anti-retroviral drugs to HIV infected people.",https://www.dhakatribune.com/world/2013/06/18/us-programme-set-to-mark-birth-of-one-millionth-hiv-free-baby/
